index,Start,High,Low,Volume
637,2012-04-14,4.9597,4.9597,0.0
638,2012-04-15,4.9689,4.9689,0.0
639,2012-04-16,4.932,4.932,0.0
640,2012-04-17,4.9759,4.9759,0.0
641,2012-04-18,5.1178,5.1178,0.0
642,2012-04-19,5.1377,5.1377,0.0
643,2012-04-20,5.35,5.35,0.0
644,2012-04-21,5.2601,5.2601,0.0
645,2012-04-22,5.2035,5.2035,0.0
646,2012-04-23,4.96,4.96,0.0
647,2012-04-24,5.0982,5.0982,0.0
648,2012-04-25,5.1318,5.1318,0.0
649,2012-04-26,5.0976,5.0976,0.0
650,2012-04-27,5.1095,5.1095,0.0
651,2012-04-28,4.9794,4.9794,0.0
652,2012-04-29,4.9044,4.9044,0.0
653,2012-04-30,4.9491,4.9491,0.0
654,2012-05-01,5.0,5.0,0.0
655,2012-05-02,5.0737,5.0737,0.0
656,2012-05-03,5.1344,5.1344,0.0
657,2012-05-04,5.067,5.067,0.0
658,2012-05-05,5.077,5.077,0.0
659,2012-05-06,5.0499,5.0499,0.0
660,2012-05-07,5.06,5.06,0.0
661,2012-05-08,5.05,5.05,0.0
662,2012-05-09,5.0437,5.0437,0.0
663,2012-05-10,4.85,4.85,0.0
664,2012-05-11,4.96,4.96,0.0
665,2012-05-12,4.9462,4.9462,0.0
666,2012-05-13,4.93,4.93,0.0
667,2012-05-14,5.0059,5.0059,0.0
668,2012-05-15,5.035,5.035,0.0
669,2012-05-16,5.0887,5.0887,0.0
670,2012-05-17,5.0998,5.0998,0.0
671,2012-05-18,5.118,5.118,0.0
672,2012-05-19,5.0995,5.0995,0.0
673,2012-05-20,5.09,5.09,0.0
674,2012-05-21,5.0998,5.0998,0.0
675,2012-05-22,5.0988,5.0988,0.0
676,2012-05-23,5.1397,5.1397,0.0
677,2012-05-24,5.119,5.119,0.0
678,2012-05-25,5.1455,5.1455,0.0
679,2012-05-26,5.1032,5.1032,0.0
680,2012-05-27,5.139,5.139,0.0
681,2012-05-28,5.1358,5.1358,0.0
682,2012-05-29,5.15,5.15,0.0
683,2012-05-30,5.135,5.135,0.0
684,2012-05-31,5.1801,5.1801,0.0
685,2012-06-01,5.2748,5.2748,0.0
686,2012-06-02,5.249,5.249,0.0
687,2012-06-03,5.2051,5.2051,0.0
688,2012-06-04,5.266,5.266,0.0
689,2012-06-05,5.44,5.44,0.0
690,2012-06-06,5.46,5.46,0.0
691,2012-06-07,5.591,5.591,0.0
692,2012-06-08,5.633,5.633,0.0
693,2012-06-09,5.56,5.56,0.0
694,2012-06-10,5.4683,5.4683,0.0
695,2012-06-11,5.5747,5.5747,0.0
696,2012-06-12,5.7,5.7,0.0
697,2012-06-13,5.929,5.929,0.0
698,2012-06-14,5.9541,5.9541,0.0
699,2012-06-15,6.5,6.5,0.0
700,2012-06-16,6.4,6.4,0.0
701,2012-06-17,6.1638,6.1638,0.0
702,2012-06-18,6.31,6.31,0.0
703,2012-06-19,6.4988,6.4988,0.0
704,2012-06-20,6.67,6.67,0.0
705,2012-06-21,6.6801,6.6801,0.0
706,2012-06-22,6.5478,6.5478,0.0
707,2012-06-23,6.4285,6.4285,0.0
708,2012-06-24,6.35,6.35,0.0
709,2012-06-25,6.3048,6.3048,0.0
710,2012-06-26,6.4195,6.4195,0.0
711,2012-06-27,6.647,6.647,0.0
712,2012-06-28,6.6059,6.6059,0.0
713,2012-06-29,6.65,6.65,0.0
714,2012-06-30,6.69,6.69,0.0
715,2012-07-01,6.629,6.629,0.0
716,2012-07-02,6.76,6.76,0.0
717,2012-07-03,6.4499,6.4499,0.0
718,2012-07-04,6.5101,6.5101,0.0
719,2012-07-05,6.67,6.67,0.0
720,2012-07-06,6.6481,6.6481,0.0
721,2012-07-07,6.7621,6.7621,0.0
722,2012-07-08,6.799,6.799,0.0
723,2012-07-09,7.0215,7.0215,0.0
724,2012-07-10,7.1999,7.1999,0.0
725,2012-07-11,7.15,7.15,0.0
726,2012-07-12,7.7644,7.7644,0.0
727,2012-07-13,7.6651,7.6651,0.0
728,2012-07-14,7.5421,7.5421,0.0
729,2012-07-15,7.621,7.621,0.0
730,2012-07-16,8.4996,8.4996,0.0
731,2012-07-17,8.8,8.8,0.0
732,2012-07-18,9.1098,9.1098,0.0
733,2012-07-19,8.87,8.87,0.0
734,2012-07-20,8.52,8.52,0.0
735,2012-07-21,8.8455,8.8455,0.0
736,2012-07-22,8.4096,8.4096,0.0
737,2012-07-23,8.4457,8.4457,0.0
738,2012-07-24,8.6,8.6,0.0
739,2012-07-25,8.8,8.8,0.0
740,2012-07-26,8.9,8.9,0.0
741,2012-07-27,8.9,8.9,0.0
742,2012-07-28,8.8881,8.8881,0.0
743,2012-07-29,8.7103,8.7103,0.0
744,2012-07-30,9.098,9.098,0.0
745,2012-07-31,9.35,9.35,0.0
746,2012-08-01,9.5503,9.5503,0.0
747,2012-08-02,10.53,10.53,0.0
748,2012-08-03,10.97,10.97,0.0
749,2012-08-04,10.984,10.984,0.0
750,2012-08-05,10.87,10.87,0.0
751,2012-08-06,10.8552,10.8552,0.0
752,2012-08-07,11.1,11.1,0.0
753,2012-08-08,11.0553,11.0553,0.0
754,2012-08-09,11.0611,11.0611,0.0
755,2012-08-10,11.3864,11.3864,0.0
756,2012-08-11,11.5102,11.5102,0.0
757,2012-08-12,11.624,11.624,0.0
758,2012-08-13,12.0375,12.0375,0.0
759,2012-08-14,12.19,12.19,0.0
760,2012-08-15,13.25,13.25,0.0
761,2012-08-16,13.5,13.5,0.0
762,2012-08-17,11.5836,11.5836,0.0
763,2012-08-18,11.61,11.61,0.0
764,2012-08-19,8.0,8.0,0.0
765,2012-08-20,10.1,10.1,0.0
766,2012-08-21,9.915,9.915,0.0
767,2012-08-22,9.8068,9.8068,0.0
768,2012-08-23,10.1,10.1,0.0
769,2012-08-24,10.6,10.6,0.0
770,2012-08-25,10.5239,10.5239,0.0
771,2012-08-26,10.61,10.61,0.0
772,2012-08-27,10.95,10.95,0.0
773,2012-08-28,10.94,10.94,0.0
774,2012-08-29,10.9169,10.9169,0.0
775,2012-08-30,10.777,10.777,0.0
776,2012-08-31,10.16,10.16,0.0
777,2012-09-01,9.9654,9.9654,0.0
778,2012-09-02,10.2041,10.2041,0.0
779,2012-09-03,10.53,10.53,0.0
780,2012-09-04,10.3847,10.3847,0.0
781,2012-09-05,10.9997,10.9997,0.0
782,2012-09-06,11.181,11.181,0.0
783,2012-09-07,11.0,11.0,0.0
784,2012-09-08,11.037,11.037,0.0
785,2012-09-09,11.02,11.02,0.0
786,2012-09-10,11.17,11.17,0.0
787,2012-09-11,11.3308,11.3308,0.0
788,2012-09-12,11.3649,11.3649,0.0
789,2012-09-13,11.399,11.399,0.0
790,2012-09-14,11.67,11.67,0.0
791,2012-09-15,11.75,11.75,0.0
792,2012-09-16,11.87,11.87,0.0
793,2012-09-17,11.89,11.89,0.0
794,2012-09-18,12.25,12.25,0.0
795,2012-09-19,12.5725,12.5725,0.0
796,2012-09-20,12.2825,12.2825,0.0
797,2012-09-21,12.368,12.368,0.0
798,2012-09-22,12.2378,12.2378,0.0
799,2012-09-23,12.1933,12.1933,0.0
800,2012-09-24,12.1,12.1,0.0
801,2012-09-25,12.197,12.197,0.0
802,2012-09-26,12.27,12.27,0.0
803,2012-09-27,12.3089,12.3089,0.0
804,2012-09-28,12.391,12.391,0.0
805,2012-09-29,12.3631,12.3631,0.0
806,2012-09-30,12.4,12.4,0.0
807,2012-10-01,12.4,12.4,0.0
808,2012-10-02,12.84,12.84,0.0
809,2012-10-03,12.89,12.89,0.0
810,2012-10-04,12.85,12.85,0.0
811,2012-10-05,12.688,12.688,0.0
812,2012-10-06,12.505,12.505,0.0
813,2012-10-07,11.8,11.8,0.0
814,2012-10-08,11.7781,11.7781,0.0
815,2012-10-09,11.895,11.895,0.0
816,2012-10-10,12.12,12.12,0.0
817,2012-10-11,12.03,12.03,0.0
818,2012-10-12,12.0,12.0,0.0
819,2012-10-13,11.861,11.861,0.0
820,2012-10-14,11.7389,11.7389,0.0
821,2012-10-15,11.8381,11.8381,0.0
822,2012-10-16,11.8499,11.8499,0.0
823,2012-10-17,11.81,11.81,0.0
824,2012-10-18,11.9398,11.9398,0.0
825,2012-10-19,11.7401,11.7401,0.0
826,2012-10-20,11.7399,11.7399,0.0
827,2012-10-21,11.6311,11.6311,0.0
828,2012-10-22,11.7101,11.7101,0.0
829,2012-10-23,11.65,11.65,0.0
830,2012-10-24,11.65,11.65,0.0
831,2012-10-25,10.8616,10.8616,0.0
832,2012-10-26,10.1706,10.1706,0.0
833,2012-10-27,10.2605,10.2605,0.0
834,2012-10-28,10.7,10.7,0.0
835,2012-10-29,10.6,10.6,0.0
836,2012-10-30,10.8875,10.8875,0.0
837,2012-10-31,11.201,11.201,0.0
838,2012-11-01,10.57,10.57,0.0
839,2012-11-02,10.4688,10.4688,0.0
840,2012-11-03,10.6425,10.6425,0.0
841,2012-11-04,10.8001,10.8001,0.0
842,2012-11-05,10.748,10.748,0.0
843,2012-11-06,10.899,10.899,0.0
844,2012-11-07,10.92,10.92,0.0
845,2012-11-08,10.925,10.925,0.0
846,2012-11-09,10.815,10.815,0.0
847,2012-11-10,10.89,10.89,0.0
848,2012-11-11,10.8687,10.8687,0.0
849,2012-11-12,11.008,11.008,0.0
850,2012-11-13,10.9512,10.9512,0.0
851,2012-11-14,10.95,10.95,0.0
852,2012-11-15,11.1977,11.1977,0.0
853,2012-11-16,11.7489,11.7489,0.0
854,2012-11-17,11.7889,11.7889,0.0
855,2012-11-18,11.6515,11.6515,0.0
856,2012-11-19,11.7999,11.7999,0.0
857,2012-11-20,11.7328,11.7328,0.0
858,2012-11-21,11.77,11.77,0.0
859,2012-11-22,12.4219,12.4219,0.0
860,2012-11-23,12.345,12.345,0.0
861,2012-11-24,12.4115,12.4115,0.0
862,2012-11-25,12.4821,12.4821,0.0
863,2012-11-26,12.2455,12.2455,0.0
864,2012-11-27,12.2,12.2,0.0
865,2012-11-28,12.3477,12.3477,0.0
866,2012-11-29,12.45,12.45,0.0
867,2012-11-30,12.565,12.565,0.0
868,2012-12-01,12.562,12.562,0.0
869,2012-12-02,12.5,12.5,0.0
870,2012-12-03,12.679,12.679,0.0
871,2012-12-04,13.41,13.41,0.0
872,2012-12-05,13.38,13.38,0.0
873,2012-12-06,13.299,13.299,0.0
874,2012-12-07,13.4999,13.4999,0.0
875,2012-12-08,13.4201,13.4201,0.0
876,2012-12-09,13.388,13.388,0.0
877,2012-12-10,13.4334,13.4334,0.0
878,2012-12-11,13.557,13.557,0.0
879,2012-12-12,13.6989,13.6989,0.0
880,2012-12-13,13.7001,13.7001,0.0
881,2012-12-14,13.6,13.6,0.0
882,2012-12-15,13.4901,13.4901,0.0
883,2012-12-16,13.3,13.3,0.0
884,2012-12-17,13.2501,13.2501,0.0
885,2012-12-18,13.299,13.299,0.0
886,2012-12-19,13.599,13.599,0.0
887,2012-12-20,13.5246,13.5246,0.0
888,2012-12-21,13.5,13.5,0.0
889,2012-12-22,13.3714,13.3714,0.0
890,2012-12-23,13.312,13.312,0.0
891,2012-12-24,13.38,13.38,0.0
892,2012-12-25,13.35,13.35,0.0
893,2012-12-26,13.4679,13.4679,0.0
894,2012-12-27,13.4217,13.4217,0.0
895,2012-12-28,13.4212,13.4212,0.0
896,2012-12-29,13.4,13.4,0.0
897,2012-12-30,13.45,13.45,0.0
898,2012-12-31,13.51,13.51,0.0
899,2013-01-01,13.3041,13.3041,0.0
900,2013-01-02,13.28,13.28,0.0
901,2013-01-03,13.3979,13.3979,0.0
902,2013-01-04,13.5,13.5,0.0
903,2013-01-05,13.44,13.44,0.0
904,2013-01-06,13.454,13.454,0.0
905,2013-01-07,13.5876,13.5876,0.0
906,2013-01-08,13.7428,13.7428,0.0
907,2013-01-09,13.77,13.77,0.0
908,2013-01-10,14.14,14.14,0.0
909,2013-01-11,14.137,14.137,0.0
910,2013-01-12,14.237,14.237,0.0
911,2013-01-13,14.116,14.116,0.0
912,2013-01-14,14.3,14.3,0.0
913,2013-01-15,14.25,14.25,0.0
914,2013-01-16,14.73,14.73,0.0
915,2013-01-17,15.5,15.5,0.0
916,2013-01-18,15.705,15.705,0.0
917,2013-01-19,15.615,15.615,0.0
918,2013-01-20,15.7,15.7,0.0
919,2013-01-21,16.8,16.8,0.0
920,2013-01-22,17.2614,17.2614,0.0
921,2013-01-23,17.5,17.5,0.0
922,2013-01-24,16.896,16.896,0.0
923,2013-01-25,17.4,17.4,0.0
924,2013-01-26,17.88,17.88,0.0
925,2013-01-27,17.8182,17.8182,0.0
926,2013-01-28,18.721,18.721,0.0
927,2013-01-29,19.5254,19.5254,0.0
928,2013-01-30,19.7,19.7,0.0
929,2013-01-31,20.41,20.41,0.0
930,2013-02-01,20.499,20.499,0.0
931,2013-02-02,19.63,19.63,0.0
932,2013-02-03,20.59,20.59,0.0
933,2013-02-04,20.4301,20.4301,0.0
934,2013-02-05,20.6,20.6,0.0
935,2013-02-06,21.18,21.18,0.0
936,2013-02-07,22.15,22.15,0.0
937,2013-02-08,22.66,22.66,0.0
938,2013-02-09,23.65,23.65,0.0
939,2013-02-10,23.9698,23.9698,0.0
940,2013-02-11,24.65,24.65,0.0
941,2013-02-12,25.1698,25.1698,0.0
942,2013-02-13,24.2,24.2,0.0
943,2013-02-14,27.2205,27.2205,0.0
944,2013-02-15,27.1,27.1,0.0
945,2013-02-16,27.2158,27.2158,0.0
946,2013-02-17,26.8146,26.8146,0.0
947,2013-02-18,26.95,26.95,0.0
948,2013-02-19,29.4176,29.4176,0.0
949,2013-02-20,29.645,29.645,0.0
950,2013-02-21,29.7477,29.7477,0.0
951,2013-02-22,30.2454,30.2454,0.0
952,2013-02-23,29.8,29.8,0.0
953,2013-02-24,29.89,29.89,0.0
954,2013-02-25,30.4,30.4,0.0
955,2013-02-26,31.1,31.1,0.0
956,2013-02-27,30.9012,30.9012,0.0
957,2013-02-28,33.38,33.38,0.0
958,2013-03-01,34.5,34.5,0.0
959,2013-03-02,34.25,34.25,0.0
960,2013-03-03,34.5,34.5,0.0
961,2013-03-04,36.152,36.152,0.0
962,2013-03-05,40.33,40.33,0.0
963,2013-03-06,41.0201,41.0201,0.0
964,2013-03-07,42.0,42.0,0.0
965,2013-03-08,44.18,44.18,0.0
966,2013-03-09,46.85,46.85,0.0
967,2013-03-10,46.0,46.0,0.0
968,2013-03-11,48.4,48.4,0.0
969,2013-03-12,44.2899,44.2899,0.0
970,2013-03-13,46.92,46.92,0.0
971,2013-03-14,47.1696,47.1696,0.0
972,2013-03-15,46.95,46.95,0.0
973,2013-03-16,47.0002,47.0002,0.0
974,2013-03-17,47.4,47.4,0.0
975,2013-03-18,51.6,51.6,0.0
976,2013-03-19,59.14,59.14,0.0
977,2013-03-20,64.4888,64.4888,0.0
978,2013-03-21,70.85,70.85,0.0
979,2013-03-22,69.865,69.865,0.0
980,2013-03-23,64.35,64.35,0.0
981,2013-03-24,71.5,71.5,0.0
982,2013-03-25,73.6,73.6,0.0
983,2013-03-26,78.5,78.5,0.0
984,2013-03-27,88.92,88.92,0.0
985,2013-03-28,86.18,86.18,0.0
986,2013-03-29,90.5,90.5,0.0
987,2013-03-30,92.19,92.19,0.0
988,2013-03-31,93.03,93.03,0.0
989,2013-04-01,104.0,104.0,0.0
990,2013-04-02,117.98,117.98,0.0
991,2013-04-03,135.0,135.0,0.0
992,2013-04-04,132.12,132.12,0.0
993,2013-04-05,142.3236,142.3236,0.0
994,2013-04-06,142.6311,142.6311,0.0
995,2013-04-07,162.301,162.301,0.0
996,2013-04-08,187.5,187.5,0.0
997,2013-04-09,230.0,230.0,0.0
998,2013-04-10,165.0,165.0,0.0
999,2013-04-11,124.9,124.9,0.0
1000,2013-04-12,117.0,117.0,0.0
1001,2013-04-13,93.0,93.0,0.0
1002,2013-04-14,90.0,90.0,0.0
1003,2013-04-15,82.386,82.386,0.0
1004,2013-04-16,68.3557,68.3557,0.0
1005,2013-04-17,93.07,93.07,0.0
1006,2013-04-18,109.01,109.01,0.0
1007,2013-04-19,118.48,118.48,0.0
1008,2013-04-20,126.6155,126.6155,0.0
1009,2013-04-21,119.2,119.2,0.0
1010,2013-04-22,127.4,127.4,0.0
1011,2013-04-23,143.475,143.475,0.0
1012,2013-04-24,154.2,154.2,0.0
1013,2013-04-25,141.71,141.71,0.0
1014,2013-04-26,136.9,136.9,0.0
1015,2013-04-27,128.0001,128.0001,0.0
1016,2013-04-28,135.98,132.1,0.0
1017,2013-04-29,147.488,134.0,0.0
1018,2013-04-30,146.93,134.05,0.0
1019,2013-05-01,139.89,107.72,0.0
1020,2013-05-02,125.6,92.2819,0.0
1021,2013-05-03,108.128,79.1,0.0
1022,2013-05-04,115.0,92.5,0.0
1023,2013-05-05,118.8,107.143,0.0
1024,2013-05-06,124.663,106.64,0.0
1025,2013-05-07,113.444,97.7,0.0
1026,2013-05-08,115.78,109.6,0.0
1027,2013-05-09,113.46,109.26,0.0
1028,2013-05-10,122.0,111.551,0.0
1029,2013-05-11,118.679,113.01,0.0
1030,2013-05-12,117.449,113.435,0.0
1031,2013-05-13,118.699,114.5,0.0
1032,2013-05-14,119.8,110.25,0.0
1033,2013-05-15,115.81,103.5,0.0
1034,2013-05-16,118.76,112.2,0.0
1035,2013-05-17,125.3,116.571,0.0
1036,2013-05-18,125.25,122.3,0.0
1037,2013-05-19,124.5,119.571,0.0
1038,2013-05-20,123.621,120.12,0.0
1039,2013-05-21,123.0,121.21,0.0
1040,2013-05-22,124.001,122.0,0.0
1041,2013-05-23,126.934,123.1,0.0
1042,2013-05-24,133.85,125.719,0.0
1043,2013-05-25,133.219,128.9,0.0
1044,2013-05-26,136.0,130.615,0.0
1045,2013-05-27,135.465,124.7,0.0
1046,2013-05-28,130.58,125.6,0.0
1047,2013-05-29,132.59,127.662,0.0
1048,2013-05-30,132.25,127.0,0.0
1049,2013-05-31,129.9,126.4,0.0
1050,2013-06-01,129.78,127.199,0.0
1051,2013-06-02,129.4,115.05,0.0
1052,2013-06-03,122.5,116.0,0.0
1053,2013-06-04,123.84,119.1,0.0
1054,2013-06-05,123.469,119.899,0.0
1055,2013-06-06,123.1,117.25,0.0
1056,2013-06-07,119.0,106.42,0.0
1057,2013-06-08,111.415,107.3,0.0
1058,2013-06-09,108.99,88.5,0.0
1059,2013-06-10,110.101,95.002,0.0
1060,2013-06-11,109.6,104.0,0.0
1061,2013-06-12,111.787,106.734,0.0
1062,2013-06-13,110.3,100.53,0.0
1063,2013-06-14,104.7,98.0,0.0
1064,2013-06-15,103.7,98.0,0.0
1065,2013-06-16,101.6,98.9466,0.0
1066,2013-06-17,102.21,99.0,0.0
1067,2013-06-18,111.111,101.033,0.0
1068,2013-06-19,110.225,105.755,0.0
1069,2013-06-20,114.3,107.5,0.0
1070,2013-06-21,114.99,107.685,0.0
1071,2013-06-22,109.956,107.514,0.0
1072,2013-06-23,108.8,106.234,0.0
1073,2013-06-24,108.334,100.98,0.0
1074,2013-06-25,106.47,101.01,0.0
1075,2013-06-26,105.489,102.792,0.0
1076,2013-06-27,104.0,101.1,0.0
1077,2013-06-28,101.737,92.333,0.0
1078,2013-06-29,99.99,93.0,0.0
1079,2013-06-30,98.1223,94.2223,0.0
1080,2013-07-01,97.6649,86.2972,0.0
1081,2013-07-02,92.3,87.51,0.0
1082,2013-07-03,90.9812,76.9792,0.0
1083,2013-07-04,83.105,72.0,0.0
1084,2013-07-05,80.0,65.526,0.0
1085,2013-07-06,75.0,66.82,0.0
1086,2013-07-07,74.5611,66.62,0.0
1087,2013-07-08,80.0,72.6,0.0
1088,2013-07-09,78.3,72.52,0.0
1089,2013-07-10,87.0,76.2,0.0
1090,2013-07-11,90.28,85.0799,0.0
1091,2013-07-12,104.0,88.166,0.0
1092,2013-07-13,98.25,88.0622,0.0
1093,2013-07-14,98.7,92.86,0.0
1094,2013-07-15,101.9,93.11,0.0
1095,2013-07-16,99.8623,96.1416,0.0
1096,2013-07-17,99.97,96.18,0.0
1097,2013-07-18,98.8,86.2,0.0
1098,2013-07-19,95.2001,87.8,0.0
1099,2013-07-20,93.1,89.2711,0.0
1100,2013-07-21,91.95,88.0,0.0
1101,2013-07-22,91.998,90.0754,0.0
1102,2013-07-23,96.8193,91.6,0.0
1103,2013-07-24,95.99,93.0,0.0
1104,2013-07-25,97.33,93.8657,0.0
1105,2013-07-26,97.4691,96.0,0.0
1106,2013-07-27,96.995,93.0,0.0
1107,2013-07-28,100.577,94.0,0.0
1108,2013-07-29,102.5,98.455,0.0
1109,2013-07-30,107.99,100.47,0.0
1110,2013-07-31,111.344,103.88,0.0
1111,2013-08-01,108.0,103.011,0.0
1112,2013-08-02,108.0,101.211,0.0
1113,2013-08-03,105.78,102.002,0.0
1114,2013-08-04,105.95,103.523,0.0
1115,2013-08-05,107.77,105.0,0.0
1116,2013-08-06,107.382,105.557,0.0
1117,2013-08-07,106.75,106.75,0.0
1118,2013-08-08,106.75,101.26,0.0
1119,2013-08-09,105.75,101.935,0.0
1120,2013-08-10,103.9,102.41,0.0
1121,2013-08-11,105.19,102.755,0.0
1122,2013-08-12,108.0,103.5,0.0
1123,2013-08-13,109.35,104.65,0.0
1124,2013-08-14,114.995,108.001,0.0
1125,2013-08-15,113.245,109.0,0.0
1126,2013-08-16,112.3,108.517,0.0
1127,2013-08-17,113.75,108.225,0.0
1128,2013-08-18,114.688,112.0,0.0
1129,2013-08-19,123.062,111.771,0.0
1130,2013-08-20,123.011,117.508,0.0
1131,2013-08-21,124.914,119.682,0.0
1132,2013-08-22,123.5,120.6,0.0
1133,2013-08-23,122.0,118.444,0.0
1134,2013-08-24,121.39,118.02,0.0
1135,2013-08-25,122.987,119.17,0.0
1136,2013-08-26,122.755,119.93,0.0
1137,2013-08-27,127.24,120.07,0.0
1138,2013-08-28,127.32,122.62,0.0
1139,2013-08-29,123.7,122.21,0.0
1140,2013-08-30,135.75,120.99,0.0
1141,2013-08-31,140.89,132.72,0.0
1142,2013-09-01,145.81,134.81,0.0
1143,2013-09-02,146.5,134.89,0.0
1144,2013-09-03,138.34,133.0,0.0
1145,2013-09-04,144.5,123.61,0.0
1146,2013-09-05,131.44,121.83,0.0
1147,2013-09-06,127.34,119.15,0.0
1148,2013-09-07,125.94,118.46,0.0
1149,2013-09-08,124.72,120.49,0.0
1150,2013-09-09,129.06,119.75,0.0
1151,2013-09-10,129.74,125.9,0.0
1152,2013-09-11,137.83,123.27,0.0
1153,2013-09-12,136.08,131.81,0.0
1154,2013-09-13,137.58,132.27,0.0
1155,2013-09-14,135.85,128.87,0.0
1156,2013-09-15,131.44,128.26,0.0
1157,2013-09-16,132.72,129.77,0.0
1158,2013-09-17,132.76,124.89,0.0
1159,2013-09-18,133.2,130.54,0.0
1160,2013-09-19,131.77,128.45,0.0
1161,2013-09-20,135.62,126.68,0.0
1162,2013-09-21,128.61,126.24,0.0
1163,2013-09-22,133.94,126.59,0.0
1164,2013-09-23,132.725,125.66,0.0
1165,2013-09-24,127.46,125.39,0.0
1166,2013-09-25,129.69,127.33,0.0
1167,2013-09-26,134.934,127.32,0.0
1168,2013-09-27,134.74,128.49,0.0
1169,2013-09-28,135.63,132.56,0.0
1170,2013-09-29,140.61,134.71,0.0
1171,2013-09-30,138.35,130.27,0.0
1172,2013-10-01,134.63,131.55,0.0
1173,2013-10-02,133.59,102.25,0.0
1174,2013-10-03,123.63,111.82,0.0
1175,2013-10-04,130.09,123.41,0.0
1176,2013-10-05,130.44,128.03,0.0
1177,2013-10-06,129.66,126.15,0.0
1178,2013-10-07,130.27,126.36,0.0
1179,2013-10-08,127.47,124.71,0.0
1180,2013-10-09,131.75,125.58,0.0
1181,2013-10-10,131.5,129.26,0.0
1182,2013-10-11,131.81,129.64,0.0
1183,2013-10-12,135.66,130.56,0.0
1184,2013-10-13,138.66,134.55,0.0
1185,2013-10-14,144.12,138.9,0.0
1186,2013-10-15,145.39,139.13,0.0
1187,2013-10-16,152.23,142.43,0.0
1188,2013-10-17,147.42,142.41,0.0
1189,2013-10-18,155.96,145.57,0.0
1190,2013-10-19,177.48,155.7,0.0
1191,2013-10-20,174.91,168.95,0.0
1192,2013-10-21,184.82,174.8,0.0
1193,2013-10-22,196.27,182.65,0.0
1194,2013-10-23,213.62,192.38,0.0
1195,2013-10-24,217.42,168.52,0.0
1196,2013-10-25,198.87,168.5,0.0
1197,2013-10-26,188.41,175.75,0.0
1198,2013-10-27,196.44,176.6,0.0
1199,2013-10-28,198.62,192.06,0.0
1200,2013-10-29,204.79,198.55,0.0
1201,2013-10-30,209.16,199.97,0.0
1202,2013-10-31,205.18,198.85,0.0
1203,2013-11-01,206.65,202.13,0.0
1204,2013-11-02,207.76,201.65,0.0
1205,2013-11-03,215.05,203.99,0.0
1206,2013-11-04,231.01,213.94,0.0
1207,2013-11-05,250.66,226.22,0.0
1208,2013-11-06,263.0,244.78,0.0
1209,2013-11-07,304.17,261.55,0.0
1210,2013-11-08,338.66,296.93,0.0
1211,2013-11-09,370.82,319.71,0.0
1212,2013-11-10,350.7,277.24,0.0
1213,2013-11-11,351.27,311.78,0.0
1214,2013-11-12,362.81,342.8,0.0
1215,2013-11-13,414.05,359.8,0.0
1216,2013-11-14,425.9,395.19,0.0
1217,2013-11-15,437.89,396.11,0.0
1218,2013-11-16,450.26,415.57,0.0
1219,2013-11-17,500.58,440.24,0.0
1220,2013-11-18,703.78,494.94,0.0
1221,2013-11-19,806.11,456.39,0.0
1222,2013-11-20,599.65,448.45,0.0
1223,2013-11-21,733.4,577.29,0.0
1224,2013-11-22,780.85,668.13,0.0
1225,2013-11-23,844.97,771.7,0.0
1226,2013-11-24,807.36,722.87,0.0
1227,2013-11-25,810.68,754.43,0.0
1228,2013-11-26,928.54,800.8,0.0
1229,2013-11-27,1001.96,891.68,0.0
1230,2013-11-28,1077.56,962.17,0.0
1231,2013-11-29,1146.97,1000.64,0.0
1232,2013-11-30,1156.14,1106.61,0.0
1233,2013-12-01,1133.08,801.82,0.0
1234,2013-12-02,1055.42,938.41,0.0
1235,2013-12-03,1096.0,1011.21,0.0
1236,2013-12-04,1156.12,1070.16,0.0
1237,2013-12-05,1154.36,897.11,0.0
1238,2013-12-06,1042.38,829.45,0.0
1239,2013-12-07,854.64,640.22,0.0
1240,2013-12-08,802.51,670.88,0.0
1241,2013-12-09,921.93,780.9,0.0
1242,2013-12-10,997.23,892.32,0.0
1243,2013-12-11,1001.58,834.23,0.0
1244,2013-12-12,901.94,844.95,0.0
1245,2013-12-13,941.79,860.05,0.0
1246,2013-12-14,904.65,858.36,0.0
1247,2013-12-15,886.16,825.0,0.0
1248,2013-12-16,882.25,668.25,0.0
1249,2013-12-17,754.83,630.88,0.0
1250,2013-12-18,679.32,420.51,0.0
1251,2013-12-19,707.23,502.89,0.0
1252,2013-12-20,729.16,595.33,0.0
1253,2013-12-21,654.27,579.17,0.0
1254,2013-12-22,666.74,585.64,0.0
1255,2013-12-23,680.91,611.04,0.0
1256,2013-12-24,684.39,645.71,0.0
1257,2013-12-25,682.7,649.48,0.0
1258,2013-12-26,777.75,683.94,0.0
1259,2013-12-27,777.51,713.6,59574817.55319149
1260,2013-12-28,747.06,705.35,37162283.62369338
1261,2013-12-29,748.61,714.44,25224720.714285716
1262,2013-12-30,766.6,740.24,22761578.13620072
1263,2013-12-31,760.58,738.17,20363961.111111112
1264,2014-01-01,775.35,754.97,23031290.94076655
1265,2014-01-02,820.31,767.21,20763855.55555556
1266,2014-01-03,834.15,789.12,46741909.375
1267,2014-01-04,859.51,801.67,34606387.152777776
1268,2014-01-05,952.4,854.52,51393924.73867596
1269,2014-01-06,1017.12,905.71,84229008.47457626
1270,2014-01-07,965.74,802.0,75583107.91366906
