date,High
2022-09-26,1353.725869665817
2022-09-25,1356.5512763882848
2022-09-24,1367.934897244145
2022-09-23,1370.3708840685615
2022-09-22,1353.3909102887644
2022-09-21,1394.797976196796
2022-09-20,1402.2263
2022-09-19,1406.4618703761205
2022-09-18,1488.8389179166115
2022-09-17,1495.8389223999086
2022-09-16,1502.9933
2022-09-15,1670.1983371308295
2022-09-14,1669.3549
2022-09-13,1776.1256609559084
2022-09-12,1797.7447640200553
2022-09-11,1807.2495666789223
2022-09-10,1808.2996
2022-09-09,1753.6899
2022-09-08,1674.4281400469758
2022-09-07,1666.7814786885012
2022-09-06,1697.3929
2022-09-05,1637.3097599760256
2022-09-04,1594.9521336220066
2022-09-03,1597.9578
2022-09-02,1663.1605
2022-09-01,1612.8154562088685
2022-08-31,1632.5096563585307
2022-08-30,1615.6287
2022-08-29,1572.4854438839598
2022-08-28,1523.9254
2022-08-27,1544.783836051186
2022-08-26,1719.9271809491668
2022-08-25,1728.7711582539098
2022-08-24,1691.0087
2022-08-23,1671.2389619743165
2022-08-22,1629.18
2022-08-21,1645.702153154136
2022-08-20,1655.1277927310568
2022-08-19,1848.7237
2022-08-18,1889.6271
2022-08-17,1969.1631
2022-08-16,1928.407
2022-08-15,2022.0255
2022-08-14,2038.344
2022-08-13,2031.887024032448
2022-08-12,1973.6109
2022-08-11,1942.047026292868
2022-08-10,1881.7926026399064
2022-08-09,1822.7509
2022-08-08,1815.7831690083751
2022-08-07,1732.6398422959237
2022-08-06,1754.8106630888954
2022-08-05,1733.5388400182974
2022-08-04,1667.756614564216
2022-08-03,1686.4746
2022-08-02,1683.1536888140563
2022-08-01,1713.4912
2022-07-31,1757.9290085900388
2022-07-30,1752.9588
2022-07-29,1772.4409
2022-07-28,1788.0517
2022-07-27,1651.4757841488135
2022-07-26,1457.1624
2022-07-25,1615.322116698492
2022-07-24,1665.7811917716504
2022-07-23,1607.2792
2022-07-22,1653.4436738053014
2022-07-21,1610.88317221926
2022-07-20,1624.4504675590988
2022-07-19,1625.3763400606304
2022-07-18,1580.4684481684196
2022-07-17,1390.0026525750643
2022-07-16,1385.139629262649
2022-07-15,1287.6012
2022-07-14,1210.7222906596376
2022-07-13,1122.3607
2022-07-12,1106.7296336708043
2022-07-11,1182.1782
2022-07-10,1229.368577548065
2022-07-09,1240.3202
2022-07-08,1275.0164
2022-07-07,1260.2895529881644
2022-07-06,1206.9389
2022-07-05,1176.7304770502194
2022-07-04,1164.3997
2022-07-03,1094.1404
2022-07-02,1082.0161968113314
2022-07-01,1106.5238
2022-06-30,1109.533
2022-06-29,1161.8372634649902
2022-06-28,1240.059581061982
2022-06-27,1245.897804147165
2022-06-26,1284.66419996055
2022-06-25,1259.9276
2022-06-24,1250.1469407765348
2022-06-23,1157.7644
2022-06-22,1134.1085959490672
2022-06-21,1194.8579
2022-06-20,1165.3526
2022-06-19,1151.3764
2022-06-18,1102.8297
2022-06-17,1118.707
2022-06-16,1257.0353288748645
2022-06-15,1238.68758984061
2022-06-14,1257.315669259514
2022-06-13,1458.982907025416
2022-06-12,1554.4773
2022-06-11,1699.8555
2022-06-10,1827.881947074514
2022-06-09,1847.237096774846
2022-06-08,1847.357597975216
2022-06-07,1883.7787
2022-06-06,1935.9038149102585
2022-06-05,1854.9221
2022-06-04,1838.3380016712024
2022-06-03,1862.8379
2022-06-02,1866.8872258219724
2022-06-01,1981.3891593283367
2022-05-31,2016.586585808638
2022-05-30,2023.6897
2022-05-29,1841.4654488943625
2022-05-28,1822.1433
2022-05-27,1828.199913196845
2022-05-26,1984.1081199274663
2022-05-25,2035.3178
2022-05-24,2012.0014
2022-05-23,2102.568936922626
2022-05-22,2066.098942640342
2022-05-21,2015.449915871284
2022-05-20,2074.8232
2022-05-19,2046.025573151766
2022-05-18,2120.682434822821
2022-05-17,2119.266622070993
2022-05-16,2147.94516545756
2022-05-15,2154.3462
2022-05-14,2066.8634671037853
2022-05-13,2141.5723
2022-05-12,2180.2381
2022-05-11,2447.4303735806616
2022-05-10,2454.3536
2022-05-09,2530.1183
2022-05-08,2642.367858073762
2022-05-07,2701.7974
2022-05-06,2757.2097009572453
2022-05-05,2953.0716
2022-05-04,2962.5856
2022-05-03,2862.98521571111
2022-05-02,2874.807468613305
2022-05-01,2841.386800157657
2022-04-30,2841.5676
2022-04-29,2948.3567161169167
2022-04-28,2977.649124634782
2022-04-27,2914.1693
2022-04-26,3028.896126036575
2022-04-25,3023.6947
2022-04-24,2967.547066813842
2022-04-23,2980.1595637961927
2022-04-22,3027.8229
2022-04-21,3179.7554
2022-04-20,3164.5756
2022-04-19,3129.8074
2022-04-18,3068.774
2022-04-17,3085.402678826283
2022-04-16,3077.3551
2022-04-15,3048.986213897852
2022-04-14,3148.2826
2022-04-13,3134.407
2022-04-12,3086.3396
2022-04-11,3216.9408
2022-04-10,3268.0509347891857
2022-04-09,3266.452679316528
2022-04-08,3310.7578960982164
2022-04-07,3268.7389
2022-04-06,3411.694262327064
2022-04-05,3551.9484574547296
2022-04-04,3540.471
2022-04-03,3573.3175
2022-04-02,3526.407951774491
2022-04-01,3473.5423536906496
2022-03-31,3442.9001741208813
2022-03-30,3445.591615480311
2022-03-29,3476.4987004673885
2022-03-28,3429.9826010758247
2022-03-27,3292.163107012206
2022-03-26,3152.8764
2022-03-25,3191.0562
2022-03-24,3124.490855545514
2022-03-23,3035.693871623356
2022-03-22,3045.8872357068008
2022-03-21,2959.0131
2022-03-20,2962.4472
2022-03-19,2979.0170211575946
2022-03-18,2978.675
2022-03-17,2833.9325304695603
2022-03-16,2791.8345407550487
2022-03-15,2667.3340340838254
2022-03-14,2613.1585
2022-03-13,2615.2419
2022-03-12,2615.029
2022-03-11,2674.405479358024
2022-03-10,2736.050623306801
2022-03-09,2773.981643278484
2022-03-08,2625.763
